id,folds
284680,10
284681,2
284684,1
284686,9
284690,7
284691,2
284694,6
284695,3
284696,4
284698,9
284699,5
284700,9
284702,1
284704,7
284706,5
284712,9
284713,3
284715,4
284717,1
284719,5
284720,1
284721,9
284722,3
284723,1
284724,10
284725,1
284726,4
284729,4
284730,1
284731,3
284732,6
284733,6
284734,8
284738,6
284739,1
284740,7
284743,7
284745,5
284746,5
284747,9
284749,7
284751,5
284753,3
284755,5
284758,2
284759,6
284761,10
284763,4
284764,4
284765,2
284766,3
284767,1
284768,2
284771,9
284773,3
284775,7
284776,4
284779,3
284782,8
284783,3
284784,3
284785,5
284786,2
284789,6
284790,1
284792,10
284795,6
284796,7
284797,2
284798,5
284799,3
284800,2
284801,10
284803,7
284804,4
284805,6
284806,4
284808,9
284811,7
284812,7
284813,9
284814,10
284815,6
284816,7
284817,6
284818,8
284820,8
284821,3
284825,10
284826,2
284827,3
284828,2
284829,1
284831,1
284832,9
284834,7
284836,7
284837,5
284838,4
284839,9
284842,8
284843,1
284846,3
284848,2
284851,8
284852,7
284853,4
284854,8
284855,8
284858,2
284860,3
284863,6
284864,4
284869,9
284870,4
284873,10
284874,10
284875,10
284877,6
284878,3
284879,2
284880,3
284881,10
284883,5
284884,2
284885,2
284888,7
284889,3
284891,2
284892,7
284895,6
284898,10
284904,8
284905,6
284906,7
284907,1
284908,5
284909,10
284910,5
284911,4
284913,4
284915,6
284916,4
284919,4
284921,1
284923,6
284925,8
284927,4
284930,5
284934,5
284938,10
284944,5
284948,3
284951,7
284955,8
284961,6
284962,1
284963,9
284964,6
284966,9
284967,4
284969,4
284971,4
284975,2
284977,6
284979,10
284980,3
284981,7
284982,3
284986,5
284987,10
284988,3
284990,7
284991,5
284992,1
284997,3
284998,3
284999,10
285001,3
285002,2
285003,2
285004,4
285005,2
285006,2
285007,7
285008,4
285010,7
285011,1
285013,6
285014,5
285015,4
285016,9
285018,3
285020,8
285022,9
285023,2
285025,9
285026,5
285027,8
285028,1
285029,6
285031,2
285032,5
285033,8
285034,6
285035,1
285036,1
285037,5
285038,6
285040,1
285042,6
285043,3
285045,3
285046,10
285047,3
285049,9
285051,9
285052,7
285054,5
285055,10
285057,10
285058,4
285060,10
285061,10
285062,1
285063,6
285064,6
285065,7
285066,4
285067,2
285068,9
285069,3
285071,7
285072,8
285073,9
285076,7
285077,9
285078,5
285080,2
285082,1
285083,9
285086,2
285087,1
285088,9
285090,4
285091,9
285093,8
285094,7
285099,6
285104,9
285105,10
285109,3
285110,9
285111,1
285112,4
285114,8
285118,10
285119,7
285123,8
285124,5
285125,3
285127,6
285128,9
285130,3
285131,7
285132,6
285134,10
285136,1
285139,1
285144,8
285145,10
285149,6
285151,10
285155,2
285157,4
285158,9
285161,10
285162,7
285165,10
285167,5
285168,6
285169,9
285170,5
285171,1
285172,7
285173,6
285175,7
285177,6
285178,8
285179,2
285181,2
285182,2
285183,7
285184,3
285186,3
285188,5
285189,7
285191,2
285193,10
285196,8
285197,9
285199,7
285203,5
285204,3
285205,1
285206,5
285207,2
285208,5
285209,6
285212,7
285215,7
285217,6
285219,4
285221,8
285222,2
285224,7
285226,8
285227,1
285228,4
285231,10
285232,5
285236,8
285238,3
285239,4
285242,10
285243,1
285245,3
285246,8
285247,1
285248,3
285250,10
285251,2
285253,1
285256,7
285257,4
285258,3
285259,6
285261,4
285262,1
285263,6
285264,3
285265,6
285268,7
285269,10
285271,6
285273,9
285274,4
285275,2
285277,5
285278,6
285280,3
285283,5
285286,4
285287,5
285289,1
285293,9
285294,5
285297,8
285298,7
285299,3
285300,7
285301,3
285302,3
285305,4
285306,5
285307,9
285309,4
285310,3
285311,9
285313,6
285314,1
285315,1
285316,10
285320,5
285323,4
285324,9
285328,9
285330,9
285332,7
285335,3
285337,5
285339,2
285340,10
285342,8
285343,2
285344,2
285345,9
285346,6
285347,1
285348,5
285349,7
285351,1
285352,9
285353,6
285354,7
285358,7
285360,10
285364,3
285365,5
285366,1
285367,8
285369,9
285370,10
285371,9
285372,8
285373,10
285375,4
285376,4
285378,7
285380,6
285381,7
285384,2
285385,4
285388,3
285389,4
285390,6
285393,8
285394,2
285396,3
285398,3
285400,5
285403,1
285405,4
285406,4
285407,5
285408,7
285411,8
285412,5
285413,10
285414,6
285416,1
285417,2
285419,2
285420,4
285421,9
285423,9
285427,2
285429,1
285431,2
285432,6
285434,4
285435,10
285438,1
285441,6
285442,1
285443,8
285445,8
285449,5
285451,8
285452,7
285454,9
285455,6
285456,7
285457,4
285461,9
285463,9
285464,8
285465,2
285466,9
285468,7
285469,9
285471,8
285473,9
285474,6
285476,5
285477,5
285479,2
285480,9
285483,3
285485,5
285486,10
285487,3
285489,10
285490,8
285497,4
285498,1
285499,5
285500,9
285502,9
285503,3
285506,3
285508,7
285509,8
285510,6
285511,8
285512,3
285513,2
285516,5
285517,3
285518,2
285519,5
285520,2
285521,9
285522,10
285523,7
285524,10
285525,7
285528,9
285531,5
285532,10
285533,10
285535,2
285536,5
285538,4
285541,3
285543,4
285544,8
285545,8
285546,10
285547,9
285548,8
285550,10
285553,5
285556,9
285559,1
285560,3
285562,7
285564,3
285565,3
285566,1
285567,7
285569,7
285570,2
285571,1
285572,5
285576,2
285577,4
285579,9
285580,8
285583,7
285584,6
285586,1
285588,10
285589,4
285591,8
285594,1
285595,6
285596,6
285600,9
285601,8
285602,8
285603,5
285605,2
285609,10
285610,1
285611,2
285612,10
285615,3
285619,6
285620,4
285622,10
285623,9
285624,1
285625,9
285626,3
285627,10
285629,8
285630,4
285632,10
285634,1
285636,6
285640,7
285642,1
285648,1
285650,4
285652,9
285655,10
285656,4
285658,8
285659,6
285660,9
285661,3
285662,7
285664,9
285665,5
285666,10
285667,4
285670,5
285671,9
285672,4
285675,9
285676,1
285677,8
285678,1
285680,6
285682,8
285683,3
285684,9
285685,7
285686,7
285688,9
285691,7
285692,5
285695,8
285696,1
285699,10
285700,9
285705,5
285706,8
285709,5
285710,8
285716,4
285717,8
285718,5
285720,3
285721,9
285725,2
285726,1
285728,2
285730,5
285731,7
285732,4
285733,5
285735,3
285736,9
285737,4
285738,7
285740,4
285741,1
285743,7
285744,1
285746,9
285749,3
285750,3
285757,4
285758,6
285759,2
285760,7
285761,1
285762,4
285764,1
285765,10
285767,9
285769,4
285770,8
285771,8
285772,10
285774,3
285775,2
285776,3
285777,9
285779,8
285782,5
285783,8
285784,8
285785,7
285786,2
285788,3
285789,10
285791,10
285792,3
285795,8
285797,7
285799,1
285801,8
285804,10
285805,9
285806,8
285807,9
285808,3
285810,9
285811,4
285813,2
285815,10
285818,9
285821,7
285822,10
285823,8
285825,4
285826,6
285827,6
285828,6
285829,6
285830,3
285831,5
285832,3
285833,6
285834,9
285835,9
285836,5
285837,2
285839,2
285840,4
285843,6
285846,2
285847,7
285848,3
285849,7
285850,8
285852,2
285853,4
285854,7
285857,1
285858,1
285862,5
285863,5
285867,7
285869,9
285870,6
285872,1
285875,5
285876,10
285877,9
285881,6
285882,6
285884,2
285886,8
285891,7
285893,2
285896,4
285897,9
285898,6
285899,10
285901,3
285902,2
285903,1
285906,1
285908,4
285909,10
285910,2
285913,3
285914,2
285915,6
285917,9
285918,4
285919,4
285920,3
285923,6
285925,5
285927,8
285928,1
285929,1
285933,10
285935,2
285939,10
285940,9
285941,2
285943,6
285949,7
285951,5
285952,8
285953,3
285955,9
285956,1
285958,10
285961,10
285962,6
285964,8
285965,1
285966,6
285967,6
285968,9
285969,6
285970,2
285971,4
285972,3
285975,5
285977,4
285978,8
285982,2
285986,5
285987,5
285988,4
285989,7
285990,7
285992,6
285993,8
285995,2
285996,2
285997,10
286000,4
286004,5
286005,3
286006,10
286007,4
286008,4
286009,10
286010,6
286011,7
286015,4
286016,2
286017,8
286019,4
286023,8
286025,2
286026,8
286027,7
286028,2
286030,10
286031,8
286032,4
286033,1
286034,5
286036,7
286037,5
286038,2
286041,4
286043,5
286044,7
286046,2
286047,4
286048,6
286049,10
286050,7
286051,3
286052,9
286054,1
286060,6
286061,10
286063,7
286064,10
286066,5
286067,6
286070,3
286071,4
286072,5
286075,5
286077,10
286078,3
286079,2
286084,2
286086,3
286088,4
286089,9
286090,4
286091,2
286092,9
286095,7
286096,1
286097,9
286101,9
286102,10
286103,7
286104,3
286106,10
286107,7
286108,9
286109,1
286110,8
286112,1
286113,8
286116,5
286117,1
286125,9
286126,9
286127,6
286128,4
286130,7
286132,10
286133,2
286136,4
286138,8
286142,9
286143,9
286144,5
286146,6
286147,7
286149,2
286150,4
286151,8
286152,1
286153,1
286154,7
286158,4
286163,7
286164,9
286165,3
286166,1
286168,2
286172,6
286173,2
286175,2
286176,8
286177,7
286178,2
286181,2
286182,1
286186,7
286187,6
286196,6
286198,9
286199,2
286201,5
286204,4
286205,10
286206,3
286207,7
286209,3
286210,7
286211,5
286212,8
286214,3
286221,2
286223,8
286224,7
286227,6
286228,3
286230,8
286231,10
286232,6
286233,6
286236,7
286238,4
286239,3
286240,3
286241,5
286242,9
286243,2
286244,5
286245,9
286248,6
286249,4
286250,5
286256,1
286257,5
286258,8
286260,9
286261,2
286262,6
286265,1
286267,9
286269,7
286270,6
286273,10
286274,9
286280,9
286282,3
286284,3
286285,8
286288,5
286289,4
286291,8
286292,6
286293,6
286294,7
286295,8
286297,4
286300,2
286301,10
286302,4
286303,6
286304,10
286305,6
286307,10
286309,1
286312,8
286313,3
286314,8
286317,7
286318,4
286319,3
286321,10
286328,2
286329,2
286332,4
286333,1
286336,5
286337,9
286341,6
286343,3
286344,3
286346,2
286348,7
286349,5
286350,3
286351,6
286353,4
286355,7
286358,7
286360,10
286363,3
286364,6
286365,4
286367,8
286368,3
286369,8
286370,4
286373,4
286374,9
286377,5
286379,8
286382,6
286385,1
286386,9
286387,4
286391,6
286394,2
286395,8
286397,4
286398,5
286399,2
286400,9
286401,8
286402,5
286403,9
286404,4
286405,3
286406,6
286408,2
286409,4
286410,1
286411,7
286412,1
286413,4
286418,5
286420,1
286428,4
286429,4
286431,9
286432,1
286434,2
286435,1
286437,10
286438,2
286439,9
286440,5
286442,1
286443,2
286444,3
286445,4
286446,3
286449,1
286451,2
286452,3
286453,4
286454,1
286455,4
286457,6
286458,6
286459,5
286460,7
286461,9
286462,4
286463,5
286465,1
286467,8
286469,1
286471,8
286475,10
286477,6
286480,10
286481,1
286483,5
286484,3
286485,5
286487,10
286488,9
286490,4
286493,7
286494,3
286495,10
286498,7
286499,6
286501,10
286505,5
286506,1
286507,3
286510,9
286511,6
286513,9
286516,10
286519,1
286521,5
286522,3
286525,1
286529,6
286532,10
286534,7
286535,4
286537,8
286538,8
286539,6
286541,5
286542,6
286544,5
286545,4
286546,7
286547,2
286549,8
286550,7
286552,2
286553,6
286555,10
286556,4
286557,1
286558,5
286560,10
286564,1
286566,4
286571,1
286572,8
286573,9
286574,1
286576,9
286577,8
286579,7
286581,1
286582,10
286583,3
286585,5
286590,8
286595,4
286598,6
286600,9
286601,7
286603,9
286604,10
286605,7
286606,7
286607,5
286609,3
286612,9
286613,1
286616,4
286617,1
286619,9
286622,1
286623,5
286625,7
286626,9
286627,9
286628,2
286630,6
286631,8
286632,8
286633,9
286634,4
286637,4
286641,4
286642,10
286643,9
286644,4
286645,10
286646,8
286647,4
286648,9
286650,2
286652,6
286653,5
286656,9
286658,4
286659,5
286661,1
286662,1
286665,9
286666,10
286667,6
286668,8
286670,10
286671,6
286673,7
286674,2
286675,8
286677,4
286678,4
286680,9
286681,7
286682,10
286683,7
286684,2
286685,3
286687,10
286689,3
286690,4
286691,9
286692,6
286693,4
286694,5
286695,5
286696,8
286701,4
286702,6
286704,6
286706,10
286708,9
286709,8
286711,5
286715,8
286716,7
286717,9
286718,5
286721,10
286724,7
286726,2
286727,5
286728,6
286731,5
286737,3
286739,1
286741,2
286742,10
286745,6
286746,8
286747,4
286749,3
286751,2
286753,3
286755,7
286756,4
286757,8
286758,7
286759,5
286761,1
286762,6
286763,7
286765,4
286766,3
286769,3
286770,9
286772,5
286773,3
286775,8
286776,1
286778,6
286782,10
286783,4
286785,7
286788,4
286789,6
286792,4
286794,7
286795,5
286800,8
286801,2
286803,6
286804,1
286805,8
286806,3
286807,3
286808,3
286810,10
286812,2
286813,8
286814,5
286816,10
286819,5
286820,8
286821,4
286824,9
286825,3
286826,8
286828,7
286829,1
286830,1
286831,8
286832,6
286833,1
286834,1
286835,2
286836,4
286840,2
286841,2
286843,3
286844,7
286845,1
286847,8
286848,4
286849,7
286851,3
286852,10
286853,1
286855,10
286857,1
286859,5
286860,7
286861,2
286864,9
286866,2
286868,6
286870,10
286871,2
286872,7
286873,2
286874,1
286877,6
286878,7
286880,9
286881,6
286882,10
286883,5
286885,5
286886,7
286887,8
286888,4
286889,10
286890,3
286892,9
286893,10
286894,10
286895,1
286897,10
286901,3
286902,1
286903,9
286904,10
286906,4
286907,10
286908,7
286909,2
286910,9
286911,10
286912,7
286914,7
286915,4
286916,4
286917,5
286920,5
286922,5
286923,8
286924,1
286925,9
286927,10
286929,8
286930,9
286931,7
286935,5
286936,9
286937,2
286939,9
286941,7
286942,7
286943,3
286944,10
286949,7
286950,7
286951,2
286953,4
286954,6
286957,8
286959,9
286960,7
286963,5
286966,1
286967,3
286969,5
286971,5
286973,4
286974,4
286976,7
286978,8
286980,10
286981,8
286982,9
286985,7
286988,8
286989,8
286990,7
286994,5
286995,9
286996,4
286999,1
287000,4
287003,10
287004,9
287006,8
287007,2
287009,6
287010,5
287011,3
287013,1
287014,10
287015,4
287018,1
287020,5
287021,9
287023,6
287025,3
287026,3
287028,1
287030,1
287033,2
287036,1
287039,8
287040,9
287041,7
287045,4
287046,3
287048,9
287049,9
287050,3
287052,7
287053,9
287054,7
287055,2
287057,1
287058,7
287059,9
287060,7
287061,3
287065,4
287066,3
287068,4
287071,2
287075,9
287076,6
287077,2
287078,3
287079,8
287080,10
287081,8
287083,8
287084,6
287085,5
287086,8
287088,10
287090,7
287091,7
287094,2
287095,4
287097,2
287098,2
287100,4
287101,5
287102,3
287103,6
287104,4
287106,2
287107,4
287108,3
287109,2
287111,9
287113,4
287114,9
287115,5
287116,6
287117,10
287118,3
287119,8
287120,9
287121,1
287123,6
287124,8
287126,7
287127,10
287129,2
287130,6
287131,10
287132,6
287133,4
287137,7
287139,6
287140,5
287141,2
287144,2
287145,7
287148,7
287150,5
287154,6
287156,8
287157,1
287158,5
287159,3
287162,5
287163,6
287166,10
287167,8
287168,10
287170,3
287173,8
287177,1
287178,6
287180,7
287181,8
287182,6
287183,7
287184,2
287185,8
287188,9
287189,2
287193,3
287199,8
287200,5
287203,10
287205,8
287206,7
287207,8
287208,8
287209,4
287210,5
287213,10
287214,5
287216,1
287218,5
287220,7
287221,9
287222,3
287223,6
287225,7
287229,9
287231,10
287234,2
287235,5
287236,1
287242,7
287244,7
287247,10
287251,6
287254,6
287256,4
287258,10
287259,4
287260,9
287261,6
287263,7
287264,10
287265,7
287266,8
287267,9
287268,5
287270,9
287271,1
287274,3
287276,10
287277,9
287278,9
287279,5
287281,7
287282,6
287284,6
287285,8
287286,5
287287,2
287289,8
287291,6
287293,7
287294,5
287295,3
287300,2
287303,5
287304,8
287305,8
287306,1
287310,9
287311,5
287312,6
287315,4
287316,9
287319,8
287320,10
287321,6
287322,1
287324,5
287325,7
287326,2
287328,7
287330,8
287331,9
287332,9
287333,6
287334,2
287335,6
287336,6
287337,10
287339,6
287341,1
287342,1
287344,9
287351,6
287352,7
287353,3
287356,9
287360,3
287361,2
287364,8
287365,6
287367,4
287368,10
287369,9
287370,10
287373,7
287375,5
287378,10
287379,4
287380,1
287381,7
287382,3
287383,7
287384,3
287386,4
287388,8
287389,5
287390,3
287394,4
287395,10
287396,4
287399,2
287401,6
287404,2
287405,10
287407,3
287408,5
287409,2
287410,5
287412,5
287414,5
287415,6
287416,5
287417,9
287419,2
287421,8
287422,7
287423,3
287424,6
287426,3
287427,8
287429,7
287431,4
287432,3
287434,8
287438,10
287439,2
287445,6
287446,6
287447,10
287448,8
287453,2
287455,10
287457,3
287460,1
287461,8
287463,8
287464,7
287465,6
287466,4
287467,5
287468,7
287471,8
287472,3
287473,5
287474,5
287476,9
287477,9
287480,6
287482,10
287484,9
287485,7
287486,2
287488,1
287489,2
287492,3
287493,3
287494,2
287495,5
287498,10
287499,7
287501,8
287505,5
287510,4
287511,6
287512,3
287513,4
287514,7
287515,3
287516,10
287517,4
287520,7
287521,6
287523,5
287524,1
287525,10
287526,4
287527,1
287528,10
287530,4
287532,1
287533,8
287534,2
287535,9
287537,5
287538,1
287540,6
287545,6
287546,1
287549,4
287550,7
287551,4
287555,1
287557,7
287558,1
287559,6
287560,6
287561,1
287562,6
287563,1
287564,7
287565,7
287566,4
287568,4
287569,8
287571,3
287576,3
287580,7
287581,4
287584,1
287586,6
287588,2
287589,1
287590,3
287593,8
287594,2
287595,7
287596,1
287597,2
287599,2
287600,7
287601,2
287602,1
287603,4
287606,6
287608,5
287609,7
287610,3
287611,6
287612,1
287613,1
287616,1
287617,7
287620,5
287622,6
287623,6
287624,6
287628,1
287629,3
287631,6
287633,2
287636,2
287639,8
287640,3
287641,5
287646,7
287647,2
287650,1
287653,1
287654,3
287655,10
287656,6
287658,2
287660,9
287661,5
287662,2
287663,10
287664,9
287665,6
287667,6
287668,6
287670,9
287671,5
287677,8
287678,4
287680,10
287686,5
287687,5
287689,4
287690,8
287692,2
287695,10
287697,9
287699,4
287701,7
287702,4
287704,8
287705,5
287707,6
287710,9
287711,8
287712,5
287716,10
287717,6
287718,6
287722,10
287724,6
287725,1
287726,3
287727,8
287728,10
287729,9
287730,2
287731,3
287732,3
287735,7
287736,8
287738,3
287740,4
287741,10
287742,9
287743,4
287744,7
287746,10
287748,5
287749,2
287750,6
287751,7
287753,2
287754,4
287755,4
287757,4
287758,7
287759,1
287760,4
287761,8
287762,2
287763,3
287764,6
287765,7
287766,7
287771,9
287772,2
287774,4
287775,8
287776,8
287777,2
287778,1
287779,10
287780,9
287781,2
287782,9
287784,1
287787,6
287789,5
287791,6
287795,9
287796,2
287797,4
287799,4
287800,8
287801,3
287805,5
287806,1
287807,7
287809,6
287810,10
287812,6
287813,2
287814,4
287815,10
287817,3
287818,7
287819,5
287820,2
287821,8
287824,6
287825,1
287826,7
287828,8
287829,5
287831,8
287832,2
287833,10
287836,7
287837,3
287839,1
287840,1
287842,8
287845,1
287846,7
287847,9
287849,4
287850,8
287852,8
287853,7
287855,9
287856,6
287857,3
287858,7
287859,3
287860,6
287861,7
287863,9
287864,4
287866,3
287867,4
287868,7
287869,1
287870,5
287871,5
287875,3
287877,9
287878,1
287879,4
287880,9
287881,6
287882,9
287883,7
287886,7
287889,3
287891,7
287892,7
287893,7
287894,7
287895,6
287896,9
287900,4
287901,5
287902,1
287903,5
287904,1
287906,5
287914,1
287915,4
287917,1
287918,4
287920,7
287921,3
287922,3
287923,6
287924,6
287925,3
287926,5
287928,4
287929,4
287930,9
287931,3
287933,6
287936,2
287939,4
287940,1
287941,10
287942,9
287943,5
287944,4
287946,6
287947,6
287949,3
287950,3
287951,3
287952,10
287953,5
287954,6
287955,1
287956,2
287958,9
287959,3
287960,8
287963,7
287964,8
287966,5
287968,1
287970,2
287971,7
287974,9
287975,6
287976,6
287977,5
287978,9
287979,10
287980,6
287984,10
287985,7
287987,4
287989,7
287990,6
287992,2
287993,8
287995,7
287996,2
287997,6
288000,9
288001,7
288002,9
288004,5
288007,4
288008,2
288009,1
288012,5
288013,2
288015,6
288018,1
288019,7
288020,1
288022,10
288023,3
288026,4
288030,8
288031,4
288032,8
288033,8
288035,3
288037,9
288041,5
288042,7
288044,8
288045,10
288046,1
288050,6
288052,1
288054,4
288055,10
288056,9
288057,10
288058,2
288059,4
288060,7
288062,5
288064,7
288066,10
288068,10
288070,10
288071,5
288072,2
288074,9
288077,8
288078,3
288080,8
288083,9
288084,6
288085,9
288086,7
288091,1
288092,8
288093,4
288094,5
288096,6
288101,2
288105,2
288106,4
288107,5
288108,2
288110,4
288112,8
288113,3
288115,5
288116,2
288118,3
288121,9
288123,5
288124,9
288125,8
288126,6
288127,3
288128,2
288129,8
288130,4
288131,4
288133,9
288134,1
288136,7
288138,8
288139,6
288142,7
288143,4
288144,1
288145,3
288146,1
288148,7
288149,7
288150,9
288151,9
288152,3
288153,5
288156,9
288157,3
288160,4
288161,3
288163,9
288164,7
288166,3
288169,1
288170,1
288171,3
288172,8
288173,2
288175,7
288177,2
288179,5
288181,3
288182,2
288183,7
288185,9
288187,3
288188,7
288189,8
288190,9
288191,7
288193,2
288194,6
288195,1
288196,10
288198,10
288199,1
288201,5
288202,3
288207,8
288208,1
288209,7
288210,8
288211,6
288212,10
288213,1
288216,7
288218,5
288220,2
288221,8
288222,10
288224,4
288227,4
288228,10
288229,6
288230,2
288233,1
288235,3
288237,5
288238,10
288240,5
288241,5
288243,3
288244,9
288248,9
288249,10
288250,3
288252,2
288253,7
288254,3
288257,2
288258,7
288260,9
288261,8
288263,4
288267,8
288269,8
288271,6
288272,8
288273,3
288275,8
288276,7
288277,5
288278,4
288281,9
288285,2
288286,5
288288,9
288289,9
288290,8
288291,2
288292,8
288293,6
288295,1
288296,2
288297,7
288298,8
288300,4
288301,10
288302,1
288304,9
288305,9
288306,8
288307,7
288308,4
288309,3
288310,5
288311,3
288312,8
288313,8
288316,6
288319,5
288321,5
288322,7
288323,2
288326,6
288328,9
288331,3
288332,1
288333,7
288335,6
288336,10
288337,7
288338,5
288339,10
288343,10
288345,7
288347,7
288348,3
288350,10
288354,3
288355,5
288356,8
288357,7
288359,2
288361,3
288364,3
288366,8
288367,4
288368,1
288370,2
288371,8
288372,8
288374,10
288376,9
288378,3
288379,3
288381,10
288382,5
288383,2
288384,6
288386,2
288387,5
288389,9
288390,4
288391,10
288392,1
288393,9
288394,10
288395,9
288396,6
288397,4
288399,8
288401,4
288405,5
288407,9
288408,9
288409,10
288411,8
288412,9
288414,10
288415,6
288416,4
288419,1
288420,4
288421,7
288423,7
288424,6
288425,6
288427,1
288428,4
288429,1
288430,9
288431,7
288432,8
288433,2
288436,2
288437,10
288438,3
288440,6
288441,9
288442,5
288445,4
288446,8
288447,1
288448,1
288449,7
288454,8
288455,6
288456,1
288457,10
288458,8
288459,5
288460,8
288463,1
288464,8
288465,9
288466,9
288467,2
288468,6
288471,6
288472,10
288474,3
288475,3
288476,1
288477,10
288482,8
288483,4
288485,1
288486,2
288487,2
288488,3
288490,2
288493,2
288494,3
288497,10
288500,9
288502,2
288503,8
288504,4
288505,2
288506,7
288507,3
288509,10
288510,4
288511,3
288514,6
288515,2
288516,8
288519,6
288520,9
288521,3
288524,9
288525,4
288526,3
288527,8
288528,8
288531,4
288533,6
288535,5
288536,1
288537,3
288540,4
288542,5
288544,5
288546,4
288549,4
288555,3
288561,9
288562,8
288563,9
288564,9
288565,6
288568,8
288571,9
288572,1
288573,7
288576,9
288578,5
288579,7
288582,9
288584,3
288585,1
288586,3
288589,5
288590,10
288591,3
288592,5
288593,10
288594,1
288595,7
288596,3
288599,9
288600,2
288601,1
288602,2
288604,9
288606,9
288607,9
288609,3
288610,8
288611,2
288612,1
288613,2
288615,9
288616,1
288618,7
288619,6
288621,6
288622,1
288625,7
288626,7
288631,6
288632,7
288634,4
288635,8
288637,5
288643,1
288644,7
288645,7
288646,7
288650,1
288651,8
288652,7
288653,8
288658,10
288660,3
288661,8
288662,6
288664,8
288665,9
288666,8
288667,8
288675,9
288676,4
288677,1
288678,2
288679,5
288680,4
288682,2
288683,9
288685,10
288686,7
288687,2
288688,8
288691,4
288692,1
288694,4
288696,8
288697,1
288698,3
288699,3
288700,8
288701,7
288702,3
288705,5
288708,3
288709,4
288712,9
288713,3
288714,2
288715,1
288718,5
288719,9
288720,8
288722,1
288724,2
288730,6
288731,5
288732,4
288734,7
288735,4
288738,8
288740,4
288741,5
288742,1
288746,4
288747,4
288750,2
288751,3
288752,2
288753,3
288754,9
288758,5
288759,3
288760,9
288762,10
288763,6
288764,9
288765,5
288766,7
288768,3
288769,7
288771,10
288772,1
288774,6
288775,7
288777,6
288781,4
288782,3
288783,8
288784,5
288785,10
288789,1
288790,6
288791,9
288792,4
288793,3
288794,7
288796,1
288797,6
288800,10
288802,10
288803,5
288804,8
288806,2
288809,5
288810,9
288811,9
288812,7
288817,2
288818,1
288821,1
288822,7
288824,4
288827,3
288828,3
288829,2
288830,10
288833,6
288834,8
288835,9
288837,10
288838,5
288845,8
288846,9
288849,2
288850,1
288851,3
288852,9
288854,3
288855,3
288857,6
288858,5
288861,6
288862,9
288863,7
288864,10
288866,2
288867,3
288868,9
288871,8
288872,2
288873,3
288875,9
288877,6
288879,7
288881,3
288882,10
288883,4
288884,7
288885,6
288889,4
288890,9
288891,1
288892,7
288894,10
288895,10
288896,10
288897,2
288898,5
288903,10
288904,9
288906,1
288907,2
288908,4
288909,5
288910,3
288915,8
288916,2
288917,3
288920,1
288922,2
288924,5
288925,5
288934,10
288936,6
288938,5
288939,7
288940,5
288941,6
288942,5
288943,4
288944,7
288945,2
288946,1
288947,9
288948,9
288949,8
288950,10
288951,4
288952,3
288959,1
288960,5
288961,10
288962,10
288963,4
288964,6
288965,10
288966,3
288969,3
288970,1
288971,4
288972,9
288974,4
288976,2
288980,5
288981,9
288985,7
288986,6
288987,4
288991,9
288992,9
288994,4
288997,5
288999,10
289004,10
289005,4
289007,6
289008,5
289009,3
289010,1
289012,3
289013,2
289017,9
289018,5
289020,10
289025,1
289026,5
289027,5
289028,8
289029,10
289031,10
289032,5
289034,2
289035,7
289036,9
289039,5
289040,6
289041,4
289042,6
289043,10
289045,7
289046,7
289047,6
289048,8
289050,1
289052,7
289054,8
289058,6
289059,3
289060,9
289061,5
289064,9
289068,9
289070,1
289072,9
289073,6
289074,2
289075,10
289076,8
289077,5
289079,10
289080,3
289081,2
289084,2
289085,9
289086,6
289087,1
289089,2
289091,5
289092,8
289093,3
289094,10
289096,9
289098,7
289099,2
289101,3
289103,5
289105,9
289108,9
289109,1
289110,7
289113,3
289114,5
289116,10
289120,5
289121,2
289123,6
289126,7
289127,8
289128,4
289132,9
289134,2
289135,7
289138,2
289140,10
289143,8
289144,5
289145,9
289147,10
289149,10
289154,3
289155,3
289156,9
289157,5
289158,2
289161,4
289162,9
289163,3
289164,9
289165,7
289166,3
289167,10
289169,6
289170,9
289171,10
289173,5
289175,2
289176,6
289178,9
289179,6
289185,10
289186,10
289187,9
289188,2
289189,2
289190,2
289191,10
289196,3
289197,8
289198,3
289200,2
289201,7
289203,7
289204,3
289205,1
289206,2
289207,4
289209,1
289210,1
289211,9
289214,7
289215,3
289216,7
289217,6
289226,2
289227,4
289230,10
289235,9
289236,2
289237,9
289238,4
289241,8
289244,5
289245,8
289246,8
289248,3
289250,5
289251,3
289254,4
289257,3
289258,2
289259,10
289261,10
289263,2
289264,5
289265,8
289266,8
289268,10
289270,5
289271,6
289273,5
289276,3
289277,4
289280,7
289281,1
289283,2
289284,3
289285,8
289286,5
289289,1
289290,9
289291,9
289295,8
289296,2
289300,10
289302,5
289303,1
289304,2
289306,6
289308,2
289309,10
289311,6
289312,8
289314,9
289317,6
289318,4
289319,6
289323,10
289324,7
289326,1
289329,7
289330,2
289331,8
289332,1
289333,5
289334,10
289335,9
289336,4
289338,5
289341,4
289346,10
289347,4
289348,10
289349,10
289354,8
289355,5
289356,3
289357,4
289358,8
289359,6
289360,2
289365,6
289366,9
289367,1
289368,10
289371,3
289374,1
289376,5
289377,7
289383,3
289384,6
289386,9
289387,2
289389,2
289390,4
289392,8
289393,4
289394,9
289395,2
289398,7
289399,9
289400,1
289402,9
289403,6
289404,1
289405,5
289406,3
289409,1
289411,7
289413,9
289416,7
289417,8
289418,8
289419,2
289420,7
